04-06-2022_18-13,10,-1.6787440453968638,-2.598341532742343,-0.9266716444137827
04-06-2022_18-14,11,-1.7276761299218424,-2.5954833291340167,-0.4599687143850314
04-06-2022_18-14,12,-1.4258356276197248,-2.564650150997618,-0.32053987366616715
04-06-2022_18-14,13,-1.265765169559001,-2.580764470865259,-0.4377790148518555
04-06-2022_18-15,14,-1.3273087521303608,-2.628228081019696,-0.39493735674175356
04-06-2022_18-15,15,-1.2267522064592273,-2.519650226875457,-0.3150808021483274
04-06-2022_18-15,16,-1.2841686845923506,-1.9749805577452442,-0.41941781250105004
04-06-2022_18-16,17,-1.300698502046742,-2.2372383679606656,-0.5680641164593963
04-06-2022_18-16,18,-1.4635153250755994,-2.5805434828974243,-0.3835715373756758
04-06-2022_18-16,19,-1.3272068018261625,-2.59618227352459,-0.48107015721705576
04-06-2022_18-17,20,-1.8315279445210546,-2.618334780297022,-0.8332918672917579
04-06-2022_18-17,21,-1.5974342711850904,-2.579460190938946,-0.4212702944526126
04-06-2022_18-17,22,-1.414874820891733,-2.1209620154916853,-0.11498337692062092
04-06-2022_18-18,23,-1.1707719802706085,-2.2355367820015313,-0.38222597366070743
04-06-2022_18-18,24,-1.6923156263581198,-2.5647208149626457,-0.524699632568598
04-06-2022_18-18,25,-1.9460828413021474,-2.4854690796067587,-0.2527408848248581
04-06-2022_18-19,26,-2.117351925288368,-2.617074639033131,-0.6310990958086593
04-06-2022_18-19,27,-1.857854914035918,-2.291991904801851,-1.4942644851609714
04-06-2022_18-20,28,-1.5637275466772629,-2.5923142840891527,-0.26186187575152303
04-06-2022_18-20,29,-1.3898479135266577,-2.5978503978209018,-0.3537493906318228
04-06-2022_18-21,30,-1.5179239988123976,-2.6446695899427555,-0.32496285869273955
04-06-2022_18-21,31,-1.110790534189476,-2.4929733732238732,-0.26683242206845004
04-06-2022_18-22,32,-1.5259368794444712,-2.5093774874359007,-0.22985047076911586
04-06-2022_18-22,33,-1.7452117861244023,-2.4096862564446537,-0.33287665268364286
04-06-2022_18-23,34,-1.442317853410224,-2.577016326793921,-0.3208649613496822
04-06-2022_18-23,35,-1.8417101310821384,-2.57383828800525,-0.7177557190455873
04-06-2022_18-24,36,-1.696863180053589,-2.5269663936754783,-0.5151988380945232
04-06-2022_18-24,37,-1.688873777638755,-2.5702755515573874,-0.31674744458050375
04-06-2022_18-24,38,-1.653575655162229,-2.5709254775941517,-0.2905061419269119
04-06-2022_18-25,39,-1.6094355115173138,-2.5621762250196394,-0.11666671997550049
04-06-2022_18-25,40,-1.7381370015993673,-2.4414260109759147,-0.7676638991676579
04-06-2022_18-26,41,-1.6911871795604818,-2.323369439079207,-0.27314532159342353
04-06-2022_18-26,42,-1.7264738505878867,-2.5057464939207117,-0.3559806084401436
04-06-2022_18-27,43,-1.5318300596092438,-2.4573642983046997,-0.38213916128159814
04-06-2022_18-27,44,-1.3238017785153182,-2.213536029225891,-0.10390144703564586
04-06-2022_18-28,45,-1.800808228509693,-2.4348160564892933,-0.28007259161567916
04-06-2022_18-28,46,-1.5690563301904468,-2.1403092607578054,-0.4393311501359743
04-06-2022_18-28,47,-1.5637901121026816,-2.3506059939256017,-0.4253411943390596
04-06-2022_18-29,48,-1.2762357477830855,-2.202110550592217,-0.38566713470556735
04-06-2022_18-29,49,-1.6619025123967668,-2.0661689048501173,-0.35711018115242854
04-06-2022_18-29,50,-1.3203689877185336,-2.175596767586692,-0.35915284981335355
04-06-2022_18-30,51,-1.449478446311248,-1.976060331696432,-0.1161731865262439
04-06-2022_18-31,52,-1.8722046620096537,-2.1343260905050014,-0.4742545982619539
04-06-2022_18-31,53,-1.8296448982288531,-2.3422009749878105,-0.566496215330502
04-06-2022_18-32,54,-2.017614484412347,-2.4205982940675383,-0.9720930375193516
04-06-2022_18-32,55,-1.6507204202364867,-2.167320970531614,-0.387664158699202
04-06-2022_18-33,56,-1.9869474587066562,-2.5719804981698715,-0.782019457931204
04-06-2022_18-33,57,-1.9732428343660264,-2.5558874526770685,-0.10851572921705575
04-06-2022_18-34,58,-2.0108559789593037,-2.626739102790355,-1.2725633581571065
04-06-2022_18-34,59,-2.001993377938938,-2.525590354739212,-1.623237554038272
04-06-2022_18-34,60,-2.0741065174245725,-2.624223698240451,-0.3537307535224946
04-06-2022_18-35,61,-1.684474054892864,-2.58965206434314,-0.11738784044600434
04-06-2022_18-35,62,-1.6830420815990972,-2.606136037611338,-0.47771487073439045
04-06-2022_18-35,63,-2.1144179500482627,-2.560260692716723,-1.3211099714358585
04-06-2022_18-36,64,-1.8072241558136988,-2.5072960435174627,-0.4578388336983132
04-06-2022_18-36,65,-1.8981492831773188,-2.175598969504535,-0.9496751042897065
04-06-2022_18-36,66,-1.9238238732224038,-2.579725557074381,-0.49395997672084824
04-06-2022_18-37,67,-1.9631493172059131,-2.3177365043041918,-1.4578677035162075
04-06-2022_18-37,68,-1.9469678405528132,-2.4872494896894812,-1.0153886785095618
04-06-2022_18-37,69,-2.0658577470777955,-2.508064528565397,-1.2302536700810651
04-06-2022_18-38,70,-1.855359725907784,-2.116333647514845,-1.4150975412986844
04-06-2022_18-38,71,-1.739637696129576,-2.5584863589270768,-0.7638547085801883
04-06-2022_18-39,72,-1.596577759370136,-2.01676096771386,-0.8390235106274377
04-06-2022_18-39,73,-1.6879888052712666,-2.4393115515707438,-0.7298004696469106
04-06-2022_18-40,74,-1.7299115454982115,-2.2145070824866195,-0.4640182901493155
04-06-2022_18-40,75,-1.1914743758904687,-2.4306619956737325,-0.3615423180139704
04-06-2022_18-41,76,-1.4976016456007213,-2.035176516288336,-0.461555646965409
04-06-2022_18-42,77,-1.6171280790343538,-2.385217284050972,-0.1165880360277289
04-06-2022_18-42,78,-1.8044271058362011,-2.0570959145323546,-1.2157358116168764
04-06-2022_18-42,79,-1.7060137906099015,-2.433399632037,-0.6408487115401854
04-06-2022_18-43,80,-1.9986018311890483,-2.5219459701696603,-1.4837150194797855
04-06-2022_18-43,81,-1.917658312558541,-2.28879224403708,-1.575909626247156
04-06-2022_18-43,82,-2.099311177925067,-2.41187601159325,-2.004727203660346
04-06-2022_18-44,83,-1.8842006607599928,-2.255073094101517,-0.29844492878273415
04-06-2022_18-44,84,-2.0403727097670203,-2.5521847797288792,-0.4690485472536198
04-06-2022_18-45,85,-2.0236584639476662,-2.599744018614181,-0.3847238288213321
04-06-2022_18-45,86,-2.0087226551344366,-2.4259255264320645,-0.5868673767222822
04-06-2022_18-45,87,-2.0652192082120804,-2.551598522038341,-1.4168169450247199
04-06-2022_18-46,88,-1.862607243458466,-2.5735577595412096,-0.590280943402657
04-06-2022_18-46,89,-1.8778089441599188,-2.480880643384329,-0.33036130524133656
04-06-2022_18-46,90,-2.108982662450919,-2.5065225108260933,-0.6191097035254424
04-06-2022_18-47,91,-2.264690361934773,-2.5618469821299445,-1.9194875294181766
04-06-2022_18-47,92,-2.2424224738808354,-2.427030053052757,-2.011777669904536
04-06-2022_18-47,93,-2.21760741719109,-2.3687697517494706,-2.1156751094269906
04-06-2022_18-48,94,-2.1792892509647124,-2.368245917016832,-1.8330925009185437
04-06-2022_18-48,95,-2.14185637164875,-2.586388068466405,-1.4678580272899517
04-06-2022_18-48,96,-2.1496292503584282,-2.1888138975931524,-2.0846963311861013
04-06-2022_18-49,97,-1.9286226088704843,-2.461176082715548,-0.28721584147333445
04-06-2022_18-49,98,-1.9343249135008722,-2.4385255597395052,-0.5524013293607869
04-06-2022_18-49,99,-1.9858484647056418,-2.3406345478991644,-0.33076437202365955
04-06-2022_19-35,0,-0.6793440100743069,-0.9694742489358491,-0.3477328776687926
04-06-2022_19-37,1,-0.6292599824604944,-0.9486573198276538,-0.09668914887649802
04-06-2022_19-41,2,-0.647653250492004,-1.2055934206066419,-0.07740665637574567
04-06-2022_19-45,0,-1.8745277373544298,-2.081293748583601,-0.4426961328903181
04-06-2022_19-49,1,-1.7902963548261313,-2.4548310645468283,-0.11460685251424803
04-06-2022_19-52,2,-1.8184961621928204,-2.453219090922393,-0.3266592063665278
04-06-2022_19-56,0,-1.0697320659089973,-1.5613441212761783,-0.07681571469090637
04-06-2022_19-58,1,-1.0694462223913022,-1.5154783360140336,-0.115757860558379
04-06-2022_19-59,2,-1.0683940903550553,-1.4927398027135281,-0.33497698808233695
04-06-2022_20-01,3,-1.025953539254388,-1.5319262172763242,-0.31969008574794494
04-06-2022_20-02,4,-1.074881949467847,-1.5407745923988392,-0.2740382439074588
04-06-2022_20-03,5,-1.1010208315541465,-1.528948015370331,-0.43621248652874534
